signal_phase_mvmt_id,controller_id,mvmt_txt_id,signal_phase_num,timing_plan_id,mvmt_id,node_id,osm_node_id,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,protection,osm_web_address,geometry
1,,EBT,4,0,996,209,318033603,844,935,4346605158,3519311788,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9091784622067 33.42198112227818, -111.9090063808473 33.42198329328288)"
2,,EBR,4,0,994,209,318033603,844,713,4346605158,2822050828,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9091784622067 33.42198112227818, -111.9090930211768 33.42191017533803)"
3,,WBL,7,0,997,209,318033603,936,713,3519311788,2822050828,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090063808473 33.42198329328288, -111.9090930211768 33.42191017533803)"
4,,WBT,8,0,999,209,318033603,936,845,3519311788,4346605158,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090063808473 33.42198329328288, -111.9091784622067 33.42198112227818)"
5,,WBR,8,0,998,209,318033603,936,730,3519311788,4347879984,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090063808473 33.42198329328288, -111.9090918101751 33.42205448800993)"
6,,NBL,1,0,989,209,318033603,714,845,2822050828,4346605158,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090930211768 33.42191017533803, -111.9091784622067 33.42198112227818)"
7,,NBT,2,0,988,209,318033603,714,730,2822050828,4347879984,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090930211768 33.42191017533803, -111.9090918101751 33.42205448800993)"
8,,NBR,2,0,990,209,318033603,714,935,2822050828,3519311788,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090930211768 33.42191017533803, -111.9090063808473 33.42198329328288)"
9,,SBL,5,0,993,209,318033603,729,935,4347879984,3519311788,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090918101751 33.42205448800993, -111.9090063808473 33.42198329328288)"
10,,SBT,6,0,991,209,318033603,729,713,4347879984,2822050828,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090918101751 33.42205448800993, -111.9090930211768 33.42191017533803)"
11,,SBR,6,0,992,209,318033603,729,845,4347879984,4346605158,protected,http://openstreetmap.org/node/318033603,"LINESTRING (-111.9090918101751 33.42205448800993, -111.9091784622067 33.42198112227818)"
0,,WBL,7,0,1001,213,330683937,933,1178,4347879969,330683971,permissive,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176123107602 33.41487849551708, -111.9176983631952 33.41480634479959)"
1,,WBT,8,0,1000,213,330683937,933,932,4347879969,4346571428,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176123107602 33.41487849551708, -111.9177843613858 33.4148764028148)"
2,,WBR,8,0,1002,213,330683937,933,1220,4347879969,5200239406,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176123107602 33.41487849551708, -111.9176951310717 33.41495061056714)"
3,,NBL,1,0,1003,213,330683937,1179,932,330683971,4346571428,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176983631952 33.41480634479959, -111.9177843613858 33.4148764028148)"
4,,NBT,2,0,1004,213,330683937,1179,1220,330683971,5200239406,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176983631952 33.41480634479959, -111.9176951310717 33.41495061056714)"
5,,SBT,6,0,1006,213,330683937,1219,1178,5200239406,330683971,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176951310717 33.41495061056714, -111.9176983631952 33.41480634479959)"
6,,SBR,6,0,1005,213,330683937,1219,932,5200239406,4346571428,protected,http://openstreetmap.org/node/330683937,"LINESTRING (-111.9176951310717 33.41495061056714, -111.9177843613858 33.4148764028148)"
0,,EBL,3,0,1011,224,330683970,763,1192,4346571427,330689965,permissive,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9205345792728 33.4147070310585, -111.9204248374561 33.41477670237011)"
1,,EBT,4,0,1010,224,330683970,763,769,4346571427,3719273480,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9205345792728 33.4147070310585, -111.9203634570364 33.41469656557135)"
2,,EBR,4,0,1009,224,330683970,763,418,4346571427,41606183,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9205345792728 33.4147070310585, -111.9204476742069 33.41463518063943)"
3,,NBT,2,0,1008,224,330683970,417,1192,41606183,330689965,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9204476742069 33.41463518063943, -111.9204248374561 33.41477670237011)"
4,,NBR,2,0,1007,224,330683970,417,769,41606183,3719273480,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9204476742069 33.41463518063943, -111.9203634570364 33.41469656557135)"
5,,SBL,5,0,1013,224,330683970,1191,769,330683938,3719273480,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9204868401727 33.4147719491914, -111.9203634570364 33.41469656557135)"
6,,SBT,6,0,1012,224,330683970,1191,418,330683938,41606183,protected,http://openstreetmap.org/node/330683970,"LINESTRING (-111.9204868401727 33.4147719491914, -111.9204476742069 33.41463518063943)"
0,,NBT,2,0,1016,234,330691322,634,636,4347879979,1501648953,protected,http://openstreetmap.org/node/330691322,"LINESTRING (-111.9262993545621 33.42002563265721, -111.9262993509961 33.42016994895216)"
1,,NBR,2,0,1015,234,330691322,634,427,4347879979,330689192_330689685,protected,http://openstreetmap.org/node/330691322,"LINESTRING (-111.9262993545621 33.42002563265721, -111.9262389100807 33.42004643165492)"
2,,SBT,6,0,1018,234,330691322,637,635,1501648953,4347879979,protected,http://openstreetmap.org/node/330691322,"LINESTRING (-111.9262993509961 33.42016994895216, -111.9262993545621 33.42002563265721)"
0,,NBT,2,0,1020,238,335595768,1185,1186,2704829953,4347879985,protected,http://openstreetmap.org/node/335595768,"LINESTRING (-111.9262264448385 33.4237426773897, -111.9262259130517 33.42388699287104)"
0,,EBT,2,0,1021,244,337829641,362,364,42348101,41778983,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.9156810289831 33.41270377910802, -111.9155109366119 33.41268189285623)"
1,,EBR,2,0,1022,244,337829641,362,449,42348101,337830082,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.9156810289831 33.41270377910802, -111.915608464463 33.41262141530725)"
2,,WBL,5,0,1024,244,337829641,365,449,41778983,337830082,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.9155109366119 33.41268189285623, -111.915608464463 33.41262141530725)"
3,,WBT,6,0,1023,244,337829641,365,363,41778983,42348101,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.9155109366119 33.41268189285623, -111.9156810289831 33.41270377910802)"
4,,NBL,3,0,1025,244,337829641,450,363,337830082,42348101,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.915608464463 33.41262141530725, -111.9156810289831 33.41270377910802)"
5,,NBR,4,0,1026,244,337829641,450,364,337830082,41778983,protected,http://openstreetmap.org/node/337829641,"LINESTRING (-111.915608464463 33.41262141530725, -111.9155109366119 33.41268189285623)"
0,,EBT,2,0,1027,246,338058726,1333,1335,5668170615,41546646,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9236280789172 33.41014947897136, -111.9234560161058 33.41015125955568)"
1,,EBR,2,0,1028,246,338058726,1333,1411,5668170615,6496439526,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9236280789172 33.41014947897136, -111.9235414136314 33.4100785473679)"
2,,WBL,5,0,1030,246,338058726,1336,1411,41546646,6496439526,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9234560161058 33.41015125955568, -111.9235414136314 33.4100785473679)"
3,,WBT,6,0,1029,246,338058726,1336,1334,41546646,5668170615,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9234560161058 33.41015125955568, -111.9236280789172 33.41014947897136)"
4,,NBL,3,0,1031,246,338058726,1410,1334,6496439526,5668170615,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9235414136314 33.4100785473679, -111.9236280789172 33.41014947897136)"
5,,NBR,4,0,1032,246,338058726,1410,1335,6496439526,41546646,protected,http://openstreetmap.org/node/338058726,"LINESTRING (-111.9235414136314 33.4100785473679, -111.9234560161058 33.41015125955568)"
0,,WBT,6,0,1034,255,1617023089,747,1497,2714317987,255819874,protected,http://openstreetmap.org/node/1617023089,"LINESTRING (-111.9427805978267 33.42956819477487, -111.9429222940448 33.42964216240089)"
0,,WBL,7,0,1040,260,1799680775,375,291,41915327,41654681,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9176539127726 33.41766179733527, -111.9177410104571 33.41758985606422)"
1,,WBR,8,0,1039,260,1799680775,375,290,41915327,42208491,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9176539127726 33.41766179733527, -111.9177397357805 33.41773416678139)"
2,,NBT,2,0,1037,260,1799680775,292,290,41654681,42208491,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9177410104571 33.41758985606422, -111.9177397357805 33.41773416678139)"
3,,NBR,2,0,1038,260,1799680775,292,374,41654681,41915327,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9177410104571 33.41758985606422, -111.9176539127726 33.41766179733527)"
4,,SBL,5,0,1036,260,1799680775,289,374,42208491,41915327,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9177397357805 33.41773416678139, -111.9176539127726 33.41766179733527)"
5,,SBT,6,0,1035,260,1799680775,289,291,42208491,41654681,protected,http://openstreetmap.org/node/1799680775,"LINESTRING (-111.9177397357805 33.41773416678139, -111.9177410104571 33.41758985606422)"
0,,WBL,7,0,1046,271,2305982029,481,170,2305982037,41770195,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.9181934154631 33.41230620442047, -111.91827915267 33.41223305159315)"
1,,WBR,8,0,1045,271,2305982029,481,169,2305982037,41770192,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.9181934154631 33.41230620442047, -111.9182798450837 33.41237736687495)"
2,,NBT,2,0,1043,271,2305982029,171,169,41770195,41770192,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.91827915267 33.41223305159315, -111.9182798450837 33.41237736687495)"
3,,NBR,2,0,1044,271,2305982029,171,480,41770195,2305982037,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.91827915267 33.41223305159315, -111.9181934154631 33.41230620442047)"
4,,SBL,5,0,1042,271,2305982029,168,480,41770192,2305982037,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.9182798450837 33.41237736687495, -111.9181934154631 33.41230620442047)"
5,,SBT,6,0,1041,271,2305982029,168,170,41770192,41770195,protected,http://openstreetmap.org/node/2305982029,"LINESTRING (-111.9182798450837 33.41237736687495, -111.91827915267 33.41223305159315)"
0,,EBL,1,0,1047,272,2305982037,480,482,2305982029,2305982038,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9163684145827 33.41120395894909, -111.9162476901188 33.41126974952817)"
1,,EBT,2,0,1048,272,2305982037,480,484,2305982029,2305982039,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9163684145827 33.41120395894909, -111.9161963614961 33.41120193202602)"
2,,WBT,6,0,1051,272,2305982037,485,481,2305982039,2305982029,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9161963614961 33.41120193202602, -111.9163684145827 33.41120395894909)"
3,,WBR,6,0,1052,272,2305982037,485,482,2305982039,2305982038,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9161963614961 33.41120193202602, -111.9162476901188 33.41126974952817)"
4,,SBL,7,0,1050,272,2305982037,483,484,2305982038,2305982039,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9162476901188 33.41126974952817, -111.9161963614961 33.41120193202602)"
5,,SBR,8,0,1049,272,2305982037,483,481,2305982038,2305982029,protected,http://openstreetmap.org/node/2305982037,"LINESTRING (-111.9162476901188 33.41126974952817, -111.9163684145827 33.41120395894909)"
0,,EBL,1,0,1053,274,2305982039,484,486,2305982037,2305982040,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.916105967848 33.41120005888707, -111.9159822355833 33.41126313137212)"
1,,EBT,2,0,1054,274,2305982039,484,488,2305982037,2305982041,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.916105967848 33.41120005888707, -111.9159339399058 33.41119651548347)"
2,,WBT,6,0,1057,274,2305982039,489,485,2305982041,2305982037,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.9159339399058 33.41119651548347, -111.916105967848 33.41120005888707)"
3,,WBR,6,0,1058,274,2305982039,489,486,2305982041,2305982040,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.9159339399058 33.41119651548347, -111.9159822355833 33.41126313137212)"
4,,SBL,7,0,1056,274,2305982039,487,488,2305982040,2305982041,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.9159822355833 33.41126313137212, -111.9159339399058 33.41119651548347)"
5,,SBR,8,0,1055,274,2305982039,487,485,2305982040,2305982037,protected,http://openstreetmap.org/node/2305982039,"LINESTRING (-111.9159822355833 33.41126313137212, -111.916105967848 33.41120005888707)"
0,,WBT,6,0,1060,279,2625358988,500,501,41624261_330683946,316870186_2625358994,protected,http://openstreetmap.org/node/2625358988,"LINESTRING (-111.9380637992107 33.41496903373266, -111.9382179273128 33.41503298848265)"
0,,EBT,2,0,1061,294,2626242355,505,507,2714317971,2626242358,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9197134542183 33.43014050663147, -111.9195416904321 33.430148284127)"
1,,EBR,2,0,1062,294,2626242355,505,1379,2714317971,6283476083,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9197134542183 33.43014050663147, -111.9196300903377 33.43006977833244)"
2,,WBL,5,0,1064,294,2626242355,508,1379,2626242358,6283476083,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9195416904321 33.430148284127, -111.9196300903377 33.43006977833244)"
3,,WBT,6,0,1063,294,2626242355,508,506,2626242358,2714317971,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9195416904321 33.430148284127, -111.9197134542183 33.43014050663147)"
4,,NBL,3,0,1065,294,2626242355,1380,506,6283476083,2714317971,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9196300903377 33.43006977833244, -111.9197134542183 33.43014050663147)"
5,,NBR,4,0,1066,294,2626242355,1380,507,6283476083,2626242358,protected,http://openstreetmap.org/node/2626242355,"LINESTRING (-111.9196300903377 33.43006977833244, -111.9195416904321 33.430148284127)"
0,,EBT,2,0,1067,295,2626242358,507,509,2626242355,2626242368,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9183023226072 33.43040712620366, -111.9181472598427 33.43046910373579)"
1,,EBR,2,0,1068,295,2626242358,507,1381,2626242355,6283476296,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9183023226072 33.43040712620366, -111.9181858551527 33.43036873251452)"
2,,WBL,5,0,1070,295,2626242358,510,1381,2626242368,6283476296,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9181472598427 33.43046910373579, -111.9181858551527 33.43036873251452)"
3,,WBT,6,0,1069,295,2626242358,510,508,2626242368,2626242355,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9181472598427 33.43046910373579, -111.9183023226072 33.43040712620366)"
4,,NBL,3,0,1071,295,2626242358,1382,508,6283476296,2626242355,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9181858551527 33.43036873251452, -111.9183023226072 33.43040712620366)"
5,,NBR,4,0,1072,295,2626242358,1382,509,6283476296,2626242368,protected,http://openstreetmap.org/node/2626242358,"LINESTRING (-111.9181858551527 33.43036873251452, -111.9181472598427 33.43046910373579)"
0,,EBT,2,0,1073,296,2626242368,509,511,2626242358,2626242376,protected,http://openstreetmap.org/node/2626242368,"LINESTRING (-111.917384532365 33.43090621783301, -111.9172590454733 33.43100448364768)"
1,,EBR,2,0,1074,296,2626242368,509,1387,2626242358,6283476303,protected,http://openstreetmap.org/node/2626242368,"LINESTRING (-111.917384532365 33.43090621783301, -111.9172545481491 33.43090267866781)"
2,,WBL,5,0,1077,296,2626242368,1388,510,6283476303,2626242358,protected,http://openstreetmap.org/node/2626242368,"LINESTRING (-111.9172545481491 33.43090267866781, -111.917384532365 33.43090621783301)"
3,,WBT,6,0,1075,296,2626242368,512,510,2626242376,2626242358,protected,http://openstreetmap.org/node/2626242368,"LINESTRING (-111.9172590454733 33.43100448364768, -111.917384532365 33.43090621783301)"
4,,WBR,6,0,1078,296,2626242368,1388,511,6283476303,2626242376,protected,http://openstreetmap.org/node/2626242368,"LINESTRING (-111.9172545481491 33.43090267866781, -111.9172590454733 33.43100448364768)"
0,,EBL,3,0,1084,297,2626242375,1385,521,6283476302,2626242376,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.916592503679 33.4305317178524, -111.9164745429868 33.43055490368889)"
1,,EBR,4,0,1083,297,2626242375,1385,520,6283476302,2714317956,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.916592503679 33.4305317178524, -111.9165638890395 33.43043155661793)"
2,,NBL,1,0,1080,297,2626242375,519,1386,2714317956,6283476302,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.9165638890395 33.43043155661793, -111.916592503679 33.4305317178524)"
3,,NBT,2,0,1079,297,2626242375,519,521,2714317956,2626242376,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.9165638890395 33.43043155661793, -111.9164745429868 33.43055490368889)"
4,,SBT,6,0,1081,297,2626242375,522,520,2626242376,2714317956,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.9164745429868 33.43055490368889, -111.9165638890395 33.43043155661793)"
5,,SBR,6,0,1082,297,2626242375,522,1386,2626242376,6283476302,protected,http://openstreetmap.org/node/2626242375,"LINESTRING (-111.9164745429868 33.43055490368889, -111.916592503679 33.4305317178524)"
0,,EBT,2,0,1086,298,2626242376,511,523,2626242368,6283476043,protected,http://openstreetmap.org/node/2626242376,"LINESTRING (-111.9159725335451 33.43142371149567, -111.9158267771093 33.43139447130312)"
1,,EBR,2,0,1085,298,2626242376,511,522,2626242368,2626242375,protected,http://openstreetmap.org/node/2626242376,"LINESTRING (-111.9159725335451 33.43142371149567, -111.9159271898882 33.43130396363012)"
2,,WBT,6,0,1090,298,2626242376,524,522,6283476043,2626242375,protected,http://openstreetmap.org/node/2626242376,"LINESTRING (-111.9158267771093 33.43139447130312, -111.9159271898882 33.43130396363012)"
3,,NBT,4,0,1088,298,2626242376,521,523,2626242375,6283476043,protected,http://openstreetmap.org/node/2626242376,"LINESTRING (-111.9159271898882 33.43130396363012, -111.9158267771093 33.43139447130312)"
0,,NBT,2,0,1094,301,2671959143,1251,1103,5201685461,2300341851,protected,http://openstreetmap.org/node/2671959143,"LINESTRING (-111.9262334504274 33.42023829209873, -111.9263014225183 33.42035575133532)"
1,,SBT,6,0,1092,301,2671959143,1104,994,2300341851,1501648953,protected,http://openstreetmap.org/node/2671959143,"LINESTRING (-111.9263014225183 33.42035575133532, -111.9262998865727 33.42026014664413)"
0,,NBT,2,0,1096,303,2704829949,1016,1184,2704829948_5013837645,2704829953,protected,http://openstreetmap.org/node/2704829949,"LINESTRING (-111.9262334067314 33.42276313383518, -111.9262319777309 33.42290744499993)"
0,,EBL,1,0,1097,305,2704829954,532,1094,2704829953,335595768,protected,http://openstreetmap.org/node/2704829954,"LINESTRING (-111.9259744257211 33.42334003164694, -111.9259681085302 33.42336752806746)"
1,,NBL,3,0,1098,305,2704829954,533,1094,2704829949,335595768,protected,http://openstreetmap.org/node/2704829954,"LINESTRING (-111.9259694031334 33.42331609505454, -111.9259681085302 33.42336752806746)"
0,,SBT,6,0,1100,306,2704829964,528,531,41529701_2704829968,2704829953,protected,http://openstreetmap.org/node/2704829964,"LINESTRING (-111.9263876735506 33.42395554243608, -111.9263473337641 33.42382004000625)"
0,,WBL,5,0,1105,322,2714317971,1170,1175,2714317963,2626242343,permissive,http://openstreetmap.org/node/2714317971,"LINESTRING (-111.9210732659955 33.42936021799584, -111.9211593261245 33.42928873219886)"
1,,WBT,6,0,1104,322,2714317971,1170,1171,2714317963,2714317949,protected,http://openstreetmap.org/node/2714317971,"LINESTRING (-111.9210732659955 33.42936021799584, -111.9212453705809 33.42936183230812)"
2,,WBR,6,0,1103,322,2714317971,1170,505,2714317963,2626242355,protected,http://openstreetmap.org/node/2714317971,"LINESTRING (-111.9210732659955 33.42936021799584, -111.921159314051 33.42943304827688)"
3,,NBL,3,0,1107,322,2714317971,1174,1171,2626242343,2714317949,protected,http://openstreetmap.org/node/2714317971,"LINESTRING (-111.9211593261245 33.42928873219886, -111.9212453705809 33.42936183230812)"
4,,NBR,4,0,1106,322,2714317971,1174,505,2626242343,2626242355,protected,http://openstreetmap.org/node/2714317971,"LINESTRING (-111.9211593261245 33.42928873219886, -111.921159314051 33.42943304827688)"
0,,WBL,7,0,1109,323,2714317975,705,895,2714317987,1617023067,protected,http://openstreetmap.org/node/2714317975,"LINESTRING (-111.9428214667815 33.42943184303396, -111.9428607307038 33.42930020457224)"
1,,SBT,6,0,1108,323,2714317975,545,895,8022891687,1617023067,protected,http://openstreetmap.org/node/2714317975,"LINESTRING (-111.9428731452865 33.42944399068647, -111.9428607307038 33.42930020457224)"
0,,EBT,2,0,1110,327,2714318003,534,535,1617023042,4346615106,protected,http://openstreetmap.org/node/2714318003,"LINESTRING (-111.941429513573 33.4294393807498, -111.9412584468842 33.42945493081576)"
0,,WBT,6,0,1113,329,2714318017,899,900,41605233_2625359028_2714318022_2714318023,4346615108,protected,http://openstreetmap.org/node/2714318017,"LINESTRING (-111.9408293409351 33.42960550535894, -111.941000427261 33.42958985169227)"
0,,EBT,2,0,1114,334,2714318030,397,398,316128443,4346614528,protected,http://openstreetmap.org/node/2714318030,"LINESTRING (-111.9349962066574 33.43010193431999, -111.9348632995569 33.43001028559186)"
1,,SBT,8,0,1115,334,2714318030,1100,398,2714318034,4346614528,protected,http://openstreetmap.org/node/2714318030,"LINESTRING (-111.9349823371669 33.43011363861228, -111.9348632995569 33.43001028559186)"
0,,EBL,3,0,1118,339,2819230452,772,960,6701033513,3756578325,permissive,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9092004792382 33.414624817478, -111.9091134760564 33.41469435532285)"
1,,EBT,4,0,1116,339,2819230452,772,735,6701033513,,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9092004792382 33.414624817478, -111.9090285020674 33.41461967309807)"
2,,EBR,4,0,1117,339,2819230452,772,950,6701033513,4347879967,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9092004792382 33.414624817478, -111.9091145084807 33.41455004394213)"
3,,NBT,2,0,1120,339,2819230452,951,960,4347879967,3756578325,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9091145084807 33.41455004394213, -111.9091134760564 33.41469435532285)"
4,,NBR,2,0,1119,339,2819230452,951,735,4347879967,,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9091145084807 33.41455004394213, -111.9090285020674 33.41461967309807)"
5,,SBL,5,0,1121,339,2819230452,959,735,3756578325,,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9091134760564 33.41469435532285, -111.9090285020674 33.41461967309807)"
6,,SBT,6,0,1122,339,2819230452,959,950,3756578325,4347879967,protected,http://openstreetmap.org/node/2819230452,"LINESTRING (-111.9091134760564 33.41469435532285, -111.9091145084807 33.41455004394213)"
0,,EBL,1,0,1124,344,2978013673,853,1513,4346605163,8122988905,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9276287868737 33.4220136053019, -111.927540471834 33.42208573783459)"
1,,EBT,2,0,1123,344,2978013673,853,855,4346605163,4346605160,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9276287868737 33.4220136053019, -111.927456685717 33.42201360403644)"
2,,WBT,6,0,1125,344,2978013673,856,854,4346605160,4346605163,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.927456685717 33.42201360403644, -111.9276287868737 33.4220136053019)"
3,,WBR,6,0,1126,344,2978013673,856,1513,4346605160,8122988905,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.927456685717 33.42201360403644, -111.927540471834 33.42208573783459)"
4,,SBL,7,0,1128,344,2978013673,1512,855,8122988905,4346605160,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.927540471834 33.42208573783459, -111.927456685717 33.42201360403644)"
5,,SBR,8,0,1127,344,2978013673,1512,854,8122988905,4346605163,protected,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.927540471834 33.42208573783459, -111.9276287868737 33.4220136053019)"
0,,EBL,1,0,1139,349,3101265427,704,551,41563500,7125038251,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9412737029143 33.42556041850764)"
1,,EBT,2,0,1140,349,3101265427,704,702,41563500,41662584_2625359016,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9411876460365 33.42548743545151)"
2,,EBR,2,0,1138,349,3101265427,704,548,41563500,3101265641,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9412728212075 33.42541610603838)"
3,,WBL,5,0,1135,349,3101265427,701,548,41662584_2625359016,3101265641,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9412728212075 33.42541610603838)"
4,,WBT,6,0,1137,349,3101265427,701,703,41662584_2625359016,41563500,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9413597457281 33.42548799425599)"
5,,WBR,6,0,1136,349,3101265427,701,551,41662584_2625359016,7125038251,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9412737029143 33.42556041850764)"
6,,NBL,3,0,1131,349,3101265427,549,703,3101265641,41563500,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9413597457281 33.42548799425599)"
7,,NBT,4,0,1129,349,3101265427,549,551,3101265641,7125038251,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9412737029143 33.42556041850764)"
8,,NBR,4,0,1130,349,3101265427,549,702,3101265641,41662584_2625359016,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9411876460365 33.42548743545151)"
9,,SBL,7,0,1133,349,3101265427,550,702,7125038251,41662584_2625359016,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9411876460365 33.42548743545151)"
10,,SBT,8,0,1132,349,3101265427,550,548,7125038251,3101265641,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9412728212075 33.42541610603838)"
11,,SBR,8,0,1134,349,3101265427,550,703,7125038251,41563500,protected,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9413597457281 33.42548799425599)"
0,,EBL,1,0,1151,351,3101265641,1288,549,5258562214,3101265427,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9412692312462 33.42441039941247)"
1,,EBT,2,0,1150,351,3101265641,1288,20,5258562214,41529740_2625359015,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9411831692624 33.42433866566695)"
2,,EBR,2,0,1152,351,3101265641,1288,1286,5258562214,5080816830,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9412708333942 33.42426609589282)"
