mvmt_id,timing_phase_id,timing_plan_id,green_time_window,signal_phase_num,min_green,max_green,start_green_time,end_green_time,extension,clearance,walk_time,cycle_time,ped_clearance,mvmt_txt_id,ring,barrier,stage_no,position,capacity,v_over_c,osm_web_address,geometry
4714,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/2822050828,"LINESTRING (-111.9090928410989 33.42190749848676, -111.9091239562175 33.42176806148721)"
4722,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9276281209713 33.42201353872945, -111.9275405663992 33.4220855863749)"
4721,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9276281209713 33.42201353872945, -111.9274560198975 33.4220134437329)"
4723,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,1712.526315789474,0.583932632614174,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9274560198975 33.4220134437329, -111.9276281209713 33.42201353872945)"
4724,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9274560198975 33.4220134437329, -111.9275405663992 33.4220855863749)"
4726,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9275405663992 33.4220855863749, -111.9274560198975 33.4220134437329)"
4725,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/2978013673,"LINESTRING (-111.9275405663992 33.4220855863749, -111.9276281209713 33.42201353872945)"
4738,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9249691589219 33.42202978238456, -111.9248368657287 33.42209063852588)"
4736,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9249691589219 33.42202978238456, -111.9248147751148 33.42198592877588)"
4737,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9249691589219 33.42202978238456, -111.9248346161264 33.42197017562146)"
4749,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248205969253 33.42207937357782, -111.9248346161264 33.42197017562146)"
4752,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248147751148 33.42198592877588, -111.9249691589219 33.42202978238456)"
4756,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248147751148 33.42198592877588, -111.9248368657287 33.42209063852588)"
4758,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248346161264 33.42197017562146, -111.9249691589219 33.42202978238456)"
4744,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248708426296 33.42195836374319, -111.9248368657287 33.42209063852588)"
4762,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248346161264 33.42197017562146, -111.9248368657287 33.42209063852588)"
4768,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248368657287 33.42209063852588, -111.9248346161264 33.42197017562146)"
4765,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248368657287 33.42209063852588, -111.9248708426296 33.42195836374319)"
4764,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/2978047866,"LINESTRING (-111.9248368657287 33.42209063852588, -111.9249691589219 33.42202978238456)"
4791,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413593738836 33.42548790835359, -111.9412130820736 33.42553971033218)"
4789,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413593738836 33.42548790835359, -111.9411872741497 33.42548735979302)"
4792,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9413593738836 33.42548790835359, -111.941330942113 33.42543458616645)"
4786,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411872741497 33.42548735979302, -111.941330942113 33.42543458616645)"
4783,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411872741497 33.42548735979302, -111.9413593738836 33.42548790835359)"
4785,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9411872741497 33.42548735979302, -111.9412130820736 33.42553971033218)"
4808,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.941330942113 33.42543458616645, -111.9413593738836 33.42548790835359)"
4810,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.941330942113 33.42543458616645, -111.9412130820736 33.42553971033218)"
4809,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.941330942113 33.42543458616645, -111.9412167378721 33.42543381336755)"
4803,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412130820736 33.42553971033218, -111.9412167378721 33.42543381336755)"
4804,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412130820736 33.42553971033218, -111.941330942113 33.42543458616645)"
4802,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265427,"LINESTRING (-111.9412130820736 33.42553971033218, -111.9413593738836 33.42548790835359)"
4824,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413548025016 33.42433768914104, -111.9412689026397 33.42441031881849)"
4826,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413548025016 33.42433768914104, -111.9412036260426 33.42438532613767)"
4825,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9413548025016 33.42433768914104, -111.9412706285521 33.42426601990874)"
4812,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9411827001286 33.42433859030749, -111.9412706285521 33.42426601990874)"
4830,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412036260426 33.42438532613767, -111.9413548025016 33.42433768914104)"
4828,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412036260426 33.42438532613767, -111.9412689026397 33.42441031881849)"
4821,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412706285521 33.42426601990874, -111.9413548025016 33.42433768914104)"
4822,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412706285521 33.42426601990874, -111.9412036260426 33.42438532613767)"
4819,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412706285521 33.42426601990874, -111.9411827001286 33.42433859030749)"
4818,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412689026397 33.42441031881849, -111.9412036260426 33.42438532613767)"
4816,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412689026397 33.42441031881849, -111.9412706285521 33.42426601990874)"
4817,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412689026397 33.42441031881849, -111.9413548025016 33.42433768914104)"
4831,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9443619283745 33.42689191204311, -111.9442781201045 33.42696596887139)"
4833,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9443619283745 33.42689191204311, -111.9442113894012 33.42684608066642)"
4842,3,0,000037_000044,7,6,6,37,44,,,54,60,,WBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442113894012 33.42684608066642, -111.9442761622826 33.42682167722591)"
4841,4,0,000044_000100,8,15,15,44,60,,,45,60,,WBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442113894012 33.42684608066642, -111.9442781201045 33.42696596887139)"
4837,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442761622826 33.42682167722591, -111.9443619283745 33.42689191204311)"
4838,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442761622826 33.42682167722591, -111.9442781201045 33.42696596887139)"
4839,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442761622826 33.42682167722591, -111.9442113894012 33.42684608066642)"
4836,1,0,000000_000006,5,6,6,0,6,,,54,60,,SBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442781201045 33.42696596887139, -111.9442113894012 33.42684608066642)"
4835,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442781201045 33.42696596887139, -111.9442761622826 33.42682167722591)"
4834,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442781201045 33.42696596887139, -111.9443619283745 33.42689191204311)"
4914,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9177507935691 33.42370314611763, -111.9175917214553 33.42368802682154)"
4907,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9177507935691 33.42370314611763, -111.9176664669786 33.42364975404529)"
4899,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9175917214553 33.42368802682154, -111.9176664669786 33.42364975404529)"
4906,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9175917214553 33.42368802682154, -111.9177507935691 33.42370314611763)"
4905,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9175917214553 33.42368802682154, -111.9175831691207 33.42373541348596)"
4850,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9176664669786 33.42364975404529, -111.9177507935691 33.42370314611763)"
4845,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9176664669786 33.42364975404529, -111.9176077501617 33.42377367056399)"
4849,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9176664669786 33.42364975404529, -111.9175917214553 33.42368802682154)"
4873,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9176077501617 33.42377367056399, -111.9175917214553 33.42368802682154)"
4874,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3367301498,"LINESTRING (-111.9176077501617 33.42377367056399, -111.9177507935691 33.42370314611763)"
4917,2,0,000005_000023,2,23,23,5,23,,,0,23,,NBT,1,1,2,,1658.1186868686868,0.3015465683848222,http://openstreetmap.org/node/3458373531,"LINESTRING (-111.9209424653921 33.41161471246375, -111.9210280339304 33.41168562151689)"
4918,2,0,000005_000023,6,23,23,5,23,,,0,23,,SBT,2,1,2,,1658.1186868686868,0.3015465683848222,http://openstreetmap.org/node/3458373531,"LINESTRING (-111.9210280339304 33.41168562151689, -111.9209424653921 33.41161471246375)"
4922,2,0,000005_000023,2,23,23,5,23,,,0,23,,NBT,1,1,2,,1658.1186868686868,0.3015465683848222,http://openstreetmap.org/node/3458373537,"LINESTRING (-111.9210355750849 33.41231013655929, -111.9209515038661 33.41238227583051)"
4920,2,0,000005_000023,6,23,23,5,23,,,0,23,,SBT,2,1,2,,1658.1186868686868,0.3015465683848222,http://openstreetmap.org/node/3458373537,"LINESTRING (-111.9209515038661 33.41238227583051, -111.9210355750849 33.41231013655929)"
4923,3,0,000019_000047,7,27,27,19,47,,,33,60,,WBL,2,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9219949588761 33.41481763139601, -111.9220790024117 33.41474550170621)"
4924,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBT,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9219949588761 33.41481763139601, -111.9221670453213 33.41481782613332)"
4925,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBR,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9219949588761 33.41481763139601, -111.9221285191742 33.41487778787194)"
4926,1,0,000000_000005,1,5,5,0,5,,,55,60,,NBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9220790024117 33.41474550170621, -111.9221670453213 33.41481782613332)"
4927,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9220790024117 33.41474550170621, -111.9221285191742 33.41487778787194)"
4928,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9221285191742 33.41487778787194, -111.9220790024117 33.41474550170621)"
4929,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBR,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3458373557,"LINESTRING (-111.9221285191742 33.41487778787194, -111.9221670453213 33.41481782613332)"
4932,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9083065321373 33.42199016768203, -111.9081344492423 33.42199226108391)"
4933,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9083065321373 33.42199016768203, -111.9082427670642 33.42192159638895)"
4931,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9081344492423 33.42199226108391, -111.9082427670642 33.42192159638895)"
4930,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9081344492423 33.42199226108391, -111.9083065321373 33.42199016768203)"
4935,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9082427670642 33.42192159638895, -111.9083065321373 33.42199016768203)"
4934,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3519311788,"LINESTRING (-111.9082427670642 33.42192159638895, -111.9081344492423 33.42199226108391)"
4941,4,0,000050_000100,4,20,20,50,60,,,40,60,,EBR,1,2,4,,561.0,0.8912655971479501,http://openstreetmap.org/node/3523602070,"LINESTRING (-111.909258537063 33.42114626919157, -111.9091766755369 33.42109934311247)"
4936,2,0,000005_000045,6,40,40,5,45,,,20,60,,SBT,2,1,2,,1071.0,0.4668534080298786,http://openstreetmap.org/node/3523602070,"LINESTRING (-111.909178269528 33.42124365127081, -111.9091766755369 33.42109934311247)"
4938,2,0,000005_000045,6,40,40,5,45,,,20,60,,SBR,2,1,2,,1071.0,0.4668534080298786,http://openstreetmap.org/node/3523602070,"LINESTRING (-111.909178269528 33.42124365127081, -111.909258537063 33.42114626919157)"
4956,2,0,000005_000019,2,14,14,5,19,,,46,60,,EBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9092438631155 33.42082079390417, -111.9090865525226 33.4208596018483)"
4959,2,0,000005_000019,2,14,14,5,19,,,46,60,,EBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9092438631155 33.42082079390417, -111.90923018001 33.42080760532139)"
4946,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9090865525226 33.4208596018483, -111.90923018001 33.42080760532139)"
4945,2,0,000005_000019,6,14,14,5,19,,,46,60,,WBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9090865525226 33.4208596018483, -111.9092438631155 33.42082079390417)"
4961,4,0,000047_000100,4,14,14,47,60,,,46,60,,NBR,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.90923018001 33.42080760532139, -111.9091711196295 33.42078906550955)"
4947,3,0,000019_000047,7,27,27,19,47,,,33,60,,SBL,2,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9091738212493 33.42093336388356, -111.9090865525226 33.4208596018483)"
4951,4,0,000047_000100,8,14,14,47,60,,,46,60,,SBT,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9091738212493 33.42093336388356, -111.90923018001 33.42080760532139)"
4950,4,0,000047_000100,8,14,14,47,60,,,46,60,,SBR,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3523602073,"LINESTRING (-111.9091738212493 33.42093336388356, -111.9092438631155 33.42082079390417)"
4965,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9077329380189 33.41685300017634, -111.9076488199872 33.4169257137806)"
4964,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9077329380189 33.41685300017634, -111.9075608519414 33.41685408718332)"
4966,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9075608519414 33.41685408718332, -111.9077329380189 33.41685300017634)"
4967,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9075608519414 33.41685408718332, -111.9076488199872 33.4169257137806)"
4969,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9076488199872 33.4169257137806, -111.9075608519414 33.41685408718332)"
4968,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9076488199872 33.4169257137806, -111.9077329380189 33.41685300017634)"
4970,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9077500474568 33.41749414674378, -111.9075779614193 33.41749534055521)"
4971,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9077500474568 33.41749414674378, -111.907662081034 33.41742274121254)"
4973,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9075779614193 33.41749534055521, -111.907662081034 33.41742274121254)"
4972,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9075779614193 33.41749534055521, -111.9077500474568 33.41749414674378)"
4974,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.907662081034 33.41742274121254, -111.9077500474568 33.41749414674378)"
4975,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.907662081034 33.41742274121254, -111.9075779614193 33.41749534055521)"
5107,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9366952932674 33.41912313834198, -111.936564544224 33.41915125555647)"
5103,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9366952932674 33.41912313834198, -111.9365308884078 33.41909962137085)"
5106,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9366952932674 33.41912313834198, -111.936676122999 33.41904168119892)"
5068,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9365529646075 33.41914235344892, -111.9365580202881 33.4190410285234)"
5072,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9365529646075 33.41914235344892, -111.936676122999 33.41904168119892)"
5074,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.9365529646075 33.41914235344892, -111.9366952932674 33.41912313834198)"
5085,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936676122999 33.41904168119892, -111.9366952932674 33.41912313834198)"
5084,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936676122999 33.41904168119892, -111.936564544224 33.41915125555647)"
5079,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936676122999 33.41904168119892, -111.9365580202881 33.4190410285234)"
5092,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936564544224 33.41915125555647, -111.9365308884078 33.41909962137085)"
5095,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936564544224 33.41915125555647, -111.936676122999 33.41904168119892)"
5096,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3613374067,"LINESTRING (-111.936564544224 33.41915125555647, -111.9366952932674 33.41912313834198)"
5116,2,0,000005_000019,2,14,14,5,19,,,46,60,,EBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9365758138418 33.40740245306701, -111.9364134755266 33.40743636722423)"
