mvmt_id,timing_phase_id,timing_plan_id,signal_phase_num,min_green,max_green,extension,clearance,walk_time,ped_clearance,ring,barrier,position,geometry
605,1,0,2,8,8,,,8,,,,330689192,"LINESTRING (-111.9263074 33.4168484, -111.9225348 33.4167548, -111.9223108 33.4167475)"
604,1,0,3,8,8,,,8,,,,330689192,"LINESTRING (-111.9263074 33.4168484, -111.9225348 33.4167548, -111.921125 33.4154858)"
607,1,0,5,8,8,,,8,,,,330689192,"LINESTRING (-111.9223108 33.4167475, -111.9225348 33.4167548, -111.9263074 33.4168484)"
603,2,0,11,8,8,,,8,,,,330689192,"LINESTRING (-111.9262825 33.4200903, -111.9225348 33.4167548, -111.9223108 33.4167475)"
602,2,0,12,8,8,,,8,,,,330689192,"LINESTRING (-111.9262825 33.4200903, -111.9225348 33.4167548, -111.9263074 33.4168484)"
612,1,0,2,10,10,,,50,,,,330689685,"LINESTRING (-111.9225348 33.4167548, -111.9223108 33.4167475, -111.920587 33.4167118)"
614,1,0,5,10,10,,,50,,,,330689685,"LINESTRING (-111.920587 33.4167118, -111.9223108 33.4167475, -111.9225348 33.4167548)"
613,1,0,6,10,10,,,50,,,,330689685,"LINESTRING (-111.920587 33.4167118, -111.9223108 33.4167475, -111.923179 33.417529)"
609,2,0,7,49,49,,,11,,,,330689685,"LINESTRING (-111.9203868 33.4148865, -111.9223108 33.4167475, -111.9225348 33.4167548)"
608,2,0,8,49,49,,,11,,,,330689685,"LINESTRING (-111.9203868 33.4148865, -111.9223108 33.4167475, -111.923179 33.417529)"
610,2,0,9,49,49,,,11,,,,330689685,"LINESTRING (-111.9203868 33.4148865, -111.9223108 33.4167475, -111.920587 33.4167118)"
616,1,0,8,5,5,,,5,,,,330691322,"LINESTRING (-111.9262872 33.419546, -111.9262825 33.4200903, -111.9262853 33.4202273)"
615,1,0,9,5,5,,,5,,,,330691322,"LINESTRING (-111.9262872 33.419546, -111.9262825 33.4200903, -111.9225348 33.4167548)"
618,1,0,11,5,5,,,5,,,,330691322,"LINESTRING (-111.9262853 33.4202273, -111.9262825 33.4200903, -111.9262872 33.419546)"
620,1,0,8,5,5,,,5,,,,335595768,"LINESTRING (-111.9262287 33.4233394, -111.9262262 33.4238148, -111.9262248 33.4242002)"
621,1,0,2,12,12,,,13,,,,338058726,"LINESTRING (-111.9255669 33.4101291, -111.9235422 33.4101507, -111.9192 33.4095064)"
622,1,0,3,12,12,,,13,,,,338058726,"LINESTRING (-111.9255669 33.4101291, -111.9235422 33.4101507, -111.9235662 33.4089)"
624,1,0,4,12,12,,,13,,,,338058726,"LINESTRING (-111.9192 33.4095064, -111.9235422 33.4101507, -111.9235662 33.4089)"
623,1,0,5,12,12,,,13,,,,338058726,"LINESTRING (-111.9192 33.4095064, -111.9235422 33.4101507, -111.9255669 33.4101291)"
625,2,0,7,6,6,,,19,,,,338058726,"LINESTRING (-111.9235662 33.4089, -111.9235422 33.4101507, -111.9255669 33.4101291)"
626,2,0,9,6,6,,,19,,,,338058726,"LINESTRING (-111.9235662 33.4089, -111.9235422 33.4101507, -111.9192 33.4095064)"
627,1,0,5,5,5,,,5,,,,1698683701,"LINESTRING (-111.9366276 33.4162059, -111.9370673 33.4162376, -111.9373124 33.4163246)"
629,1,0,5,5,5,,,5,,,,2625358988,"LINESTRING (-111.9366099 33.4146716, -111.9381522 33.4149971, -111.9395404 33.4160198)"
633,1,0,8,5,5,,,5,,,,2671959143,"LINESTRING (-111.9254719 33.4195877, -111.9262866 33.4202798, -111.9262885 33.4203522)"
631,1,0,11,5,5,,,5,,,,2671959143,"LINESTRING (-111.9262885 33.4203522, -111.9262866 33.4202798, -111.9262853 33.4202273)"
635,1,0,8,5,5,,,5,,,,2704829949,"LINESTRING (-111.9263253 33.4220282, -111.9262331 33.4228357, -111.9262287 33.4233394)"
636,1,0,1,9,9,,,1,,,,2704829954,"LINESTRING (-111.9262287 33.4233394, -111.9258887 33.4233401, -111.9262262 33.4238148)"
637,3,0,7,0,0,,,10,,,,2704829954,"LINESTRING (-111.9262331 33.4228357, -111.9258887 33.4233401, -111.9262262 33.4238148)"
639,1,0,11,5,5,,,5,,,,2704829964,"LINESTRING (-111.9263026 33.4245036, -111.9263882 33.4238834, -111.9262287 33.4233394)"
640,1,0,11,5,5,,,5,,,,3101265426,"LINESTRING (-111.9412594 33.4264482, -111.9412674 33.4261177, -111.9412736 33.4254885)"
651,1,0,1,19,19,,,19,,,,3101265427,"LINESTRING (-111.943347 33.4254811, -111.9412736 33.4254885, -111.9412674 33.4261177)"
652,1,0,2,19,19,,,19,,,,3101265427,"LINESTRING (-111.943347 33.4254811, -111.9412736 33.4254885, -111.9400202 33.4254921)"
650,1,0,3,19,19,,,19,,,,3101265427,"LINESTRING (-111.943347 33.4254811, -111.9412736 33.4254885, -111.9412665 33.4243385)"
647,1,0,4,19,19,,,19,,,,3101265427,"LINESTRING (-111.9400202 33.4254921, -111.9412736 33.4254885, -111.9412665 33.4243385)"
649,1,0,5,19,19,,,19,,,,3101265427,"LINESTRING (-111.9400202 33.4254921, -111.9412736 33.4254885, -111.943347 33.4254811)"
648,1,0,6,19,19,,,19,,,,3101265427,"LINESTRING (-111.9400202 33.4254921, -111.9412736 33.4254885, -111.9412674 33.4261177)"
643,2,0,7,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412665 33.4243385, -111.9412736 33.4254885, -111.943347 33.4254811)"
641,2,0,8,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412665 33.4243385, -111.9412736 33.4254885, -111.9412674 33.4261177)"
642,2,0,9,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412665 33.4243385, -111.9412736 33.4254885, -111.9400202 33.4254921)"
645,2,0,10,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412674 33.4261177, -111.9412736 33.4254885, -111.9400202 33.4254921)"
644,2,0,11,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412674 33.4261177, -111.9412736 33.4254885, -111.9412665 33.4243385)"
646,2,0,12,19,19,,,19,,,,3101265427,"LINESTRING (-111.9412674 33.4261177, -111.9412736 33.4254885, -111.943347 33.4254811)"
663,1,0,1,19,19,,,19,,,,3101265641,"LINESTRING (-111.9432267 33.4242548, -111.9412665 33.4243385, -111.9412736 33.4254885)"
662,1,0,2,19,19,,,19,,,,3101265641,"LINESTRING (-111.9432267 33.4242548, -111.9412665 33.4243385, -111.9400155 33.4243443)"
664,1,0,3,19,19,,,19,,,,3101265641,"LINESTRING (-111.9432267 33.4242548, -111.9412665 33.4243385, -111.9414555 33.4238427)"
654,1,0,4,19,19,,,19,,,,3101265641,"LINESTRING (-111.9400155 33.4243443, -111.9412665 33.4243385, -111.9414555 33.4238427)"
655,1,0,5,19,19,,,19,,,,3101265641,"LINESTRING (-111.9400155 33.4243443, -111.9412665 33.4243385, -111.9432267 33.4242548)"
653,1,0,6,19,19,,,19,,,,3101265641,"LINESTRING (-111.9400155 33.4243443, -111.9412665 33.4243385, -111.9412736 33.4254885)"
661,2,0,7,19,19,,,19,,,,3101265641,"LINESTRING (-111.9414555 33.4238427, -111.9412665 33.4243385, -111.9432267 33.4242548)"
660,2,0,8,19,19,,,19,,,,3101265641,"LINESTRING (-111.9414555 33.4238427, -111.9412665 33.4243385, -111.9412736 33.4254885)"
659,2,0,9,19,19,,,19,,,,3101265641,"LINESTRING (-111.9414555 33.4238427, -111.9412665 33.4243385, -111.9400155 33.4243443)"
656,2,0,10,19,19,,,19,,,,3101265641,"LINESTRING (-111.9412736 33.4254885, -111.9412665 33.4243385, -111.9400155 33.4243443)"
657,2,0,11,19,19,,,19,,,,3101265641,"LINESTRING (-111.9412736 33.4254885, -111.9412665 33.4243385, -111.9414555 33.4238427)"
658,2,0,12,19,19,,,19,,,,3101265641,"LINESTRING (-111.9412736 33.4254885, -111.9412665 33.4243385, -111.9432267 33.4242548)"
665,3,0,1,12,12,,,13,,,,3299517573,"LINESTRING (-111.9446 33.4268829, -111.9442762 33.426894, -111.9443046 33.428)"
666,3,0,3,12,12,,,13,,,,3299517573,"LINESTRING (-111.9446 33.4268829, -111.9442762 33.426894, -111.9442814 33.4254737)"
669,1,0,7,5,5,,,20,,,,3299517573,"LINESTRING (-111.9442814 33.4254737, -111.9442762 33.426894, -111.9446 33.4268829)"
670,2,0,8,12,12,,,13,,,,3299517573,"LINESTRING (-111.9442814 33.4254737, -111.9442762 33.426894, -111.9443046 33.428)"
668,2,0,11,12,12,,,13,,,,3299517573,"LINESTRING (-111.9443046 33.428, -111.9442762 33.426894, -111.9442814 33.4254737)"
667,2,0,12,12,12,,,13,,,,3299517573,"LINESTRING (-111.9443046 33.428, -111.9442762 33.426894, -111.9446 33.4268829)"
673,1,0,8,5,5,,,5,,,,3458373531,"LINESTRING (-111.9209439 33.4113482, -111.9209422 33.4116865, -111.920949 33.41231)"
674,1,0,11,5,5,,,5,,,,3458373531,"LINESTRING (-111.920949 33.41231, -111.9209422 33.4116865, -111.9209439 33.4113482)"
678,1,0,8,5,5,,,5,,,,3458373537,"LINESTRING (-111.9209422 33.4116865, -111.920949 33.41231, -111.9209653 33.4128775)"
676,1,0,11,5,5,,,5,,,,3458373537,"LINESTRING (-111.9209653 33.4128775, -111.920949 33.41231, -111.9209422 33.4116865)"
680,1,0,1,12,12,,,13,,,,3642940510,"LINESTRING (-111.9394161 33.4254973, -111.938161 33.4254954, -111.9395019 33.4273825)"
679,1,0,2,12,12,,,13,,,,3642940510,"LINESTRING (-111.9394161 33.4254973, -111.938161 33.4254954, -111.9366724 33.4254992)"
681,1,0,5,12,12,,,13,,,,3642940510,"LINESTRING (-111.9366724 33.4254992, -111.938161 33.4254954, -111.9394161 33.4254973)"
682,1,0,6,12,12,,,13,,,,3642940510,"LINESTRING (-111.9366724 33.4254992, -111.938161 33.4254954, -111.9395019 33.4273825)"
684,2,0,10,6,6,,,19,,,,3642940510,"LINESTRING (-111.9395019 33.4273825, -111.938161 33.4254954, -111.9366724 33.4254992)"
683,2,0,12,6,6,,,19,,,,3642940510,"LINESTRING (-111.9395019 33.4273825, -111.938161 33.4254954, -111.9394161 33.4254973)"
689,3,0,1,12,12,,,13,,,,3712803330,"LINESTRING (-111.9389314 33.4205069, -111.9381205 33.4205221, -111.9381457 33.4219425)"
690,3,0,3,12,12,,,13,,,,3712803330,"LINESTRING (-111.9389314 33.4205069, -111.9381205 33.4205221, -111.9381178 33.419078)"
688,1,0,7,5,5,,,20,,,,3712803330,"LINESTRING (-111.9381178 33.419078, -111.9381205 33.4205221, -111.9389314 33.4205069)"
687,2,0,8,12,12,,,13,,,,3712803330,"LINESTRING (-111.9381178 33.419078, -111.9381205 33.4205221, -111.9381457 33.4219425)"
685,2,0,11,12,12,,,13,,,,3712803330,"LINESTRING (-111.9381457 33.4219425, -111.9381205 33.4205221, -111.9381178 33.419078)"
686,2,0,12,12,12,,,13,,,,3712803330,"LINESTRING (-111.9381457 33.4219425, -111.9381205 33.4205221, -111.9389314 33.4205069)"
703,2,0,4,49,49,,,11,,,,3983463705,"LINESTRING (-111.9348914 33.4096614, -111.9349415 33.409658, -111.9349406 33.4096046)"
704,2,0,5,49,49,,,11,,,,3983463705,"LINESTRING (-111.9348914 33.4096614, -111.9349415 33.409658, -111.9352728 33.4095791)"
702,2,0,6,49,49,,,11,,,,3983463705,"LINESTRING (-111.9348914 33.4096614, -111.9349415 33.409658, -111.9350228 33.4107541)"
693,1,0,7,10,10,,,50,,,,3983463705,"LINESTRING (-111.9348907 33.4096079, -111.9349415 33.409658, -111.9352728 33.4095791)"
691,1,0,8,10,10,,,50,,,,3983463705,"LINESTRING (-111.9348907 33.4096079, -111.9349415 33.409658, -111.9350228 33.4107541)"
699,1,0,11,10,10,,,50,,,,3983463705,"LINESTRING (-111.9349226 33.4103317, -111.9349415 33.409658, -111.9349406 33.4096046)"
700,1,0,12,10,10,,,50,,,,3983463705,"LINESTRING (-111.9349226 33.4103317, -111.9349415 33.409658, -111.9352728 33.4095791)"
709,2,0,1,28,28,,,32,,,,3983463712,"LINESTRING (-111.9349406 33.4096046, -111.9348907 33.4096079, -111.9348914 33.4096614)"
708,3,0,2,5,5,,,55,,,,3983463712,"LINESTRING (-111.9349406 33.4096046, -111.9348907 33.4096079, -111.9344649 33.4096352)"
710,1,0,7,28,28,,,32,,,,3983463712,"LINESTRING (-111.934915 33.4093789, -111.9348907 33.4096079, -111.9349415 33.409658)"
712,1,0,8,28,28,,,32,,,,3983463712,"LINESTRING (-111.934915 33.4093789, -111.9348907 33.4096079, -111.9348914 33.4096614)"
711,1,0,9,28,28,,,32,,,,3983463712,"LINESTRING (-111.934915 33.4093789, -111.9348907 33.4096079, -111.9344649 33.4096352)"
705,1,0,10,28,28,,,32,,,,3983463712,"LINESTRING (-111.9349415 33.409658, -111.9348907 33.4096079, -111.9344649 33.4096352)"
716,1,0,1,12,12,,,13,,,,3983483484,"LINESTRING (-111.9396432 33.4145427, -111.9391606 33.4145063, -111.939166 33.4147167)"
715,1,0,2,12,12,,,13,,,,3983483484,"LINESTRING (-111.9396432 33.4145427, -111.9391606 33.4145063, -111.9370966 33.4145249)"
713,1,0,5,12,12,,,13,,,,3983483484,"LINESTRING (-111.9370966 33.4145249, -111.9391606 33.4145063, -111.9396432 33.4145427)"
714,1,0,6,12,12,,,13,,,,3983483484,"LINESTRING (-111.9370966 33.4145249, -111.9391606 33.4145063, -111.939166 33.4147167)"
717,2,0,10,6,6,,,19,,,,3983483484,"LINESTRING (-111.939166 33.4147167, -111.9391606 33.4145063, -111.9370966 33.4145249)"
718,2,0,12,6,6,,,19,,,,3983483484,"LINESTRING (-111.939166 33.4147167, -111.9391606 33.4145063, -111.9396432 33.4145427)"
720,1,0,2,5,5,,,12,,,,4346605156,"LINESTRING (-111.9407478 33.4219322, -111.9407009 33.4219324, -111.9399568 33.4219351)"
719,1,0,5,5,5,,,12,,,,4346605156,"LINESTRING (-111.9399568 33.4219351, -111.9407009 33.4219324, -111.9407478 33.4219322)"
722,2,0,7,7,7,,,10,,,,4346605156,"LINESTRING (-111.9407231 33.4213245, -111.9407009 33.4219324, -111.9407478 33.4219322)"
721,2,0,9,7,7,,,10,,,,4346605156,"LINESTRING (-111.9407231 33.4213245, -111.9407009 33.4219324, -111.9399568 33.4219351)"
724,1,0,1,12,12,,,13,,,,4716137948,"LINESTRING (-111.9326901 33.4173693, -111.9313904 33.4174105, -111.9313989 33.4183647)"
723,1,0,2,12,12,,,13,,,,4716137948,"LINESTRING (-111.9326901 33.4173693, -111.9313904 33.4174105, -111.9301745 33.4173982)"
725,1,0,5,12,12,,,13,,,,4716137948,"LINESTRING (-111.9301745 33.4173982, -111.9313904 33.4174105, -111.9326901 33.4173693)"
726,1,0,6,12,12,,,13,,,,4716137948,"LINESTRING (-111.9301745 33.4173982, -111.9313904 33.4174105, -111.9313989 33.4183647)"
728,2,0,10,6,6,,,19,,,,4716137948,"LINESTRING (-111.9313989 33.4183647, -111.9313904 33.4174105, -111.9301745 33.4173982)"
727,2,0,12,6,6,,,19,,,,4716137948,"LINESTRING (-111.9313989 33.4183647, -111.9313904 33.4174105, -111.9326901 33.4173693)"
729,1,0,2,12,12,,,13,,,,4716137952,"LINESTRING (-111.9338292 33.4183283, -111.9313989 33.4183647, -111.9288549 33.4184369)"
730,1,0,3,12,12,,,13,,,,4716137952,"LINESTRING (-111.9338292 33.4183283, -111.9313989 33.4183647, -111.9313904 33.4174105)"
732,1,0,4,12,12,,,13,,,,4716137952,"LINESTRING (-111.9288549 33.4184369, -111.9313989 33.4183647, -111.9313904 33.4174105)"
731,1,0,5,12,12,,,13,,,,4716137952,"LINESTRING (-111.9288549 33.4184369, -111.9313989 33.4183647, -111.9338292 33.4183283)"
733,2,0,7,6,6,,,19,,,,4716137952,"LINESTRING (-111.9313904 33.4174105, -111.9313989 33.4183647, -111.9338292 33.4183283)"
734,2,0,9,6,6,,,19,,,,4716137952,"LINESTRING (-111.9313904 33.4174105, -111.9313989 33.4183647, -111.9288549 33.4184369)"
735,1,0,2,5,5,,,5,,,,5078867000,"LINESTRING (-111.9262901 33.4147683, -111.9252052 33.4147053, -111.9245817 33.4147173)"
737,1,0,2,5,5,,,5,,,,5078867154,"LINESTRING (-111.9252052 33.4147053, -111.9245817 33.4147173, -111.9224969 33.4147141)"
740,1,0,5,5,5,,,5,,,,5078867483,"LINESTRING (-111.9220806 33.4148179, -111.9240547 33.4148207, -111.9247292 33.4148196)"
742,1,0,5,5,5,,,5,,,,5078867486,"LINESTRING (-111.9240547 33.4148207, -111.9247292 33.4148196, -111.9258763 33.414841)"
745,3,0,4,12,12,,,13,,,,5080816830,"LINESTRING (-111.9400186 33.4231921, -111.9414555 33.4238427, -111.9416982 33.4236367)"
746,3,0,6,12,12,,,13,,,,5080816830,"LINESTRING (-111.9400186 33.4231921, -111.9414555 33.4238427, -111.9412665 33.4243385)"
744,2,0,8,12,12,,,13,,,,5080816830,"LINESTRING (-111.9416982 33.4236367, -111.9414555 33.4238427, -111.9412665 33.4243385)"
743,2,0,9,12,12,,,13,,,,5080816830,"LINESTRING (-111.9416982 33.4236367, -111.9414555 33.4238427, -111.9400186 33.4231921)"
748,1,0,10,5,5,,,20,,,,5080816830,"LINESTRING (-111.9412665 33.4243385, -111.9414555 33.4238427, -111.9400186 33.4231921)"
747,2,0,11,12,12,,,13,,,,5080816830,"LINESTRING (-111.9412665 33.4243385, -111.9414555 33.4238427, -111.9416982 33.4236367)"
749,1,0,2,5,5,,,5,,,,5200239624,"LINESTRING (-111.9366276 33.4162059, -111.9349531 33.4160981, -111.933278 33.4160881)"
750,1,0,3,5,5,,,5,,,,5200239624,"LINESTRING (-111.9366276 33.4162059, -111.9349531 33.4160981, -111.9349498 33.4155051)"
752,1,0,4,5,5,,,5,,,,5200239624,"LINESTRING (-111.933278 33.4160881, -111.9349531 33.4160981, -111.9349498 33.4155051)"
751,1,0,5,5,5,,,5,,,,5200239624,"LINESTRING (-111.933278 33.4160881, -111.9349531 33.4160981, -111.9366276 33.4162059)"
757,3,0,4,12,12,,,13,,,,5258562214,"LINESTRING (-111.9412665 33.4243385, -111.9432267 33.4242548, -111.9423987 33.4224828)"
758,3,0,6,12,12,,,13,,,,5258562214,"LINESTRING (-111.9412665 33.4243385, -111.9432267 33.4242548, -111.9433507 33.4249452)"
753,2,0,8,12,12,,,13,,,,5258562214,"LINESTRING (-111.9423987 33.4224828, -111.9432267 33.4242548, -111.9433507 33.4249452)"
754,2,0,9,12,12,,,13,,,,5258562214,"LINESTRING (-111.9423987 33.4224828, -111.9432267 33.4242548, -111.9412665 33.4243385)"
756,1,0,10,5,5,,,20,,,,5258562214,"LINESTRING (-111.9433507 33.4249452, -111.9432267 33.4242548, -111.9412665 33.4243385)"
755,2,0,11,12,12,,,13,,,,5258562214,"LINESTRING (-111.9433507 33.4249452, -111.9432267 33.4242548, -111.9423987 33.4224828)"
760,1,0,4,5,5,,,5,,,,5261052478,"LINESTRING (-111.9313563 33.420664, -111.9316996 33.4207468, -111.9316969 33.4202848)"
759,1,0,6,5,5,,,5,,,,5261052478,"LINESTRING (-111.9313563 33.420664, -111.9316996 33.4207468, -111.9317246 33.4212406)"
762,3,0,1,12,12,,,13,,,,5280009872,"LINESTRING (-111.9313989 33.4183647, -111.9288549 33.4184369, -111.9288801 33.4195869)"
761,3,0,3,12,12,,,13,,,,5280009872,"LINESTRING (-111.9313989 33.4183647, -111.9288549 33.4184369, -111.928844 33.4180457)"
763,1,0,7,5,5,,,20,,,,5280009872,"LINESTRING (-111.928844 33.4180457, -111.9288549 33.4184369, -111.9313989 33.4183647)"
764,2,0,8,12,12,,,13,,,,5280009872,"LINESTRING (-111.928844 33.4180457, -111.9288549 33.4184369, -111.9288801 33.4195869)"
766,2,0,11,12,12,,,13,,,,5280009872,"LINESTRING (-111.9288801 33.4195869, -111.9288549 33.4184369, -111.928844 33.4180457)"
765,2,0,12,12,12,,,13,,,,5280009872,"LINESTRING (-111.9288801 33.4195869, -111.9288549 33.4184369, -111.9313989 33.4183647)"
769,1,0,1,6,6,,,13,,,,5333539971,"LINESTRING (-111.9398439 33.4174549, -111.936655 33.4174833, -111.9366549 33.4176535)"
768,1,0,3,6,6,,,13,,,,5333539971,"LINESTRING (-111.9398439 33.4174549, -111.936655 33.4174833, -111.9366276 33.4162059)"
767,3,0,8,6,6,,,13,,,,5333539971,"LINESTRING (-111.9366276 33.4162059, -111.936655 33.4174833, -111.9366549 33.4176535)"
770,3,0,11,6,6,,,13,,,,5333539971,"LINESTRING (-111.9366549 33.4176535, -111.936655 33.4174833, -111.9366276 33.4162059)"
777,1,0,1,19,19,,,19,,,,5333539972,"LINESTRING (-111.9370673 33.4162376, -111.9366276 33.4162059, -111.936655 33.4174833)"
779,1,0,2,19,19,,,19,,,,5333539972,"LINESTRING (-111.9370673 33.4162376, -111.9366276 33.4162059, -111.9349531 33.4160981)"
778,1,0,3,19,19,,,19,,,,5333539972,"LINESTRING (-111.9370673 33.4162376, -111.9366276 33.4162059, -111.9366099 33.4146716)"
781,1,0,4,19,19,,,19,,,,5333539972,"LINESTRING (-111.9349531 33.4160981, -111.9366276 33.4162059, -111.9366099 33.4146716)"
782,1,0,5,19,19,,,19,,,,5333539972,"LINESTRING (-111.9349531 33.4160981, -111.9366276 33.4162059, -111.9370673 33.4162376)"
780,1,0,6,19,19,,,19,,,,5333539972,"LINESTRING (-111.9349531 33.4160981, -111.9366276 33.4162059, -111.936655 33.4174833)"
775,2,0,7,19,19,,,19,,,,5333539972,"LINESTRING (-111.9366099 33.4146716, -111.9366276 33.4162059, -111.9370673 33.4162376)"
774,2,0,8,19,19,,,19,,,,5333539972,"LINESTRING (-111.9366099 33.4146716, -111.9366276 33.4162059, -111.936655 33.4174833)"
776,2,0,9,19,19,,,19,,,,5333539972,"LINESTRING (-111.9366099 33.4146716, -111.9366276 33.4162059, -111.9349531 33.4160981)"
773,2,0,10,19,19,,,19,,,,5333539972,"LINESTRING (-111.936655 33.4174833, -111.9366276 33.4162059, -111.9349531 33.4160981)"
771,2,0,11,19,19,,,19,,,,5333539972,"LINESTRING (-111.936655 33.4174833, -111.9366276 33.4162059, -111.9366099 33.4146716)"
772,2,0,12,19,19,,,19,,,,5333539972,"LINESTRING (-111.936655 33.4174833, -111.9366276 33.4162059, -111.9370673 33.4162376)"
783,1,0,7,5,5,,,5,,,,5333560369,"LINESTRING (-111.936655 33.4174833, -111.9366549 33.4176535, -111.9398468 33.4176189)"
785,3,0,4,12,12,,,13,,,,5341183662,"LINESTRING (-111.9311446 33.4093331, -111.9338376 33.4093122, -111.933851 33.4089)"
784,3,0,6,12,12,,,13,,,,5341183662,"LINESTRING (-111.9311446 33.4093331, -111.9338376 33.4093122, -111.9338902 33.4096095)"
789,2,0,8,12,12,,,13,,,,5341183662,"LINESTRING (-111.933851 33.4089, -111.9338376 33.4093122, -111.9338902 33.4096095)"
788,2,0,9,12,12,,,13,,,,5341183662,"LINESTRING (-111.933851 33.4089, -111.9338376 33.4093122, -111.9311446 33.4093331)"
786,1,0,10,5,5,,,20,,,,5341183662,"LINESTRING (-111.9338902 33.4096095, -111.9338376 33.4093122, -111.9311446 33.4093331)"
787,2,0,11,12,12,,,13,,,,5341183662,"LINESTRING (-111.9338902 33.4096095, -111.9338376 33.4093122, -111.933851 33.4089)"
793,1,0,2,12,12,,,13,,,,5341183669,"LINESTRING (-111.9338376 33.4093122, -111.9311446 33.4093331, -111.9301152 33.4093411)"
792,1,0,3,12,12,,,13,,,,5341183669,"LINESTRING (-111.9338376 33.4093122, -111.9311446 33.4093331, -111.9311385 33.4089)"
794,1,0,4,12,12,,,13,,,,5341183669,"LINESTRING (-111.9301152 33.4093411, -111.9311446 33.4093331, -111.9311385 33.4089)"
795,1,0,5,12,12,,,13,,,,5341183669,"LINESTRING (-111.9301152 33.4093411, -111.9311446 33.4093331, -111.9338376 33.4093122)"
790,2,0,7,6,6,,,19,,,,5341183669,"LINESTRING (-111.9311385 33.4089, -111.9311446 33.4093331, -111.9338376 33.4093122)"
791,2,0,9,6,6,,,19,,,,5341183669,"LINESTRING (-111.9311385 33.4089, -111.9311446 33.4093331, -111.9301152 33.4093411)"
798,1,0,1,12,12,,,13,,,,5618898812,"LINESTRING (-111.9248832 33.4220294, -111.9228964 33.4220263, -111.9228983 33.4238125)"
799,1,0,2,12,12,,,13,,,,5618898812,"LINESTRING (-111.9248832 33.4220294, -111.9228964 33.4220263, -111.9192 33.4220179)"
801,1,0,5,12,12,,,13,,,,5618898812,"LINESTRING (-111.9192 33.4220179, -111.9228964 33.4220263, -111.9248832 33.4220294)"
800,1,0,6,12,12,,,13,,,,5618898812,"LINESTRING (-111.9192 33.4220179, -111.9228964 33.4220263, -111.9228983 33.4238125)"
797,2,0,10,6,6,,,19,,,,5618898812,"LINESTRING (-111.9228983 33.4238125, -111.9228964 33.4220263, -111.9192 33.4220179)"
796,2,0,12,6,6,,,19,,,,5618898812,"LINESTRING (-111.9228983 33.4238125, -111.9228964 33.4220263, -111.9248832 33.4220294)"
805,1,0,7,6,6,,,4,,,,5665542305,"LINESTRING (-111.9210834 33.4133922, -111.9215213 33.4140979, -111.9217358 33.4137285)"
806,1,0,8,6,6,,,4,,,,5665542305,"LINESTRING (-111.9217358 33.4137285, -111.9215213 33.4140979, -111.9215519 33.4147093)"
807,1,0,9,6,6,,,4,,,,5665542305,"LINESTRING (-111.9217358 33.4137285, -111.9215213 33.4140979, -111.9210834 33.4133922)"
803,1,0,11,6,6,,,4,,,,5665542305,"LINESTRING (-111.9215519 33.4147093, -111.9215213 33.4140979, -111.9217358 33.4137285)"
809,1,0,1,12,12,,,13,,,,5665542312,"LINESTRING (-111.9219906 33.4128945, -111.9210845 33.4128799, -111.9210834 33.4133922)"
808,1,0,2,12,12,,,13,,,,5665542312,"LINESTRING (-111.9219906 33.4128945, -111.9210845 33.4128799, -111.9209653 33.4128775)"
810,1,0,5,12,12,,,13,,,,5665542312,"LINESTRING (-111.9209653 33.4128775, -111.9210845 33.4128799, -111.9219906 33.4128945)"
811,1,0,6,12,12,,,13,,,,5665542312,"LINESTRING (-111.9209653 33.4128775, -111.9210845 33.4128799, -111.9210834 33.4133922)"
813,2,0,10,6,6,,,19,,,,5665542312,"LINESTRING (-111.9210834 33.4133922, -111.9210845 33.4128799, -111.9209653 33.4128775)"
812,2,0,12,6,6,,,19,,,,5665542312,"LINESTRING (-111.9210834 33.4133922, -111.9210845 33.4128799, -111.9219906 33.4128945)"
815,1,0,1,9,9,,,13,,,,7121927007,"LINESTRING (-111.9285987 33.4220169, -111.9274588 33.4220137, -111.9278751 33.4233106)"
814,1,0,2,9,9,,,13,,,,7121927007,"LINESTRING (-111.9285987 33.4220169, -111.9274588 33.4220137, -111.9273877 33.4220144)"
816,1,0,5,9,9,,,13,,,,7121927007,"LINESTRING (-111.9273877 33.4220144, -111.9274588 33.4220137, -111.9285987 33.4220169)"
817,1,0,6,9,9,,,13,,,,7121927007,"LINESTRING (-111.9273877 33.4220144, -111.9274588 33.4220137, -111.9278751 33.4233106)"
819,2,0,10,6,6,,,16,,,,7121927007,"LINESTRING (-111.9278751 33.4233106, -111.9274588 33.4220137, -111.9273877 33.4220144)"
818,2,0,12,6,6,,,16,,,,7121927007,"LINESTRING (-111.9278751 33.4233106, -111.9274588 33.4220137, -111.9285987 33.4220169)"
824,1,0,4,49,49,,,11,,,,7121927017,"LINESTRING (-111.9288476 33.4235824, -111.929686 33.4241011, -111.9304264 33.4231268)"
822,1,0,5,49,49,,,11,,,,7121927017,"LINESTRING (-111.9290798 33.4242989, -111.929686 33.4241011, -111.9304264 33.4231268)"
