name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
South Ash Avenue,35,5594960,43,42,1,124.89446828269861,1,,,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9423885 33.4146873, -111.9423738 33.4146487, -111.9423597 33.4144744, -111.942349 33.4142597, -111.94234 33.4136148)",auto,1,0,,
South Ash Avenue,36,5594960,43,44,1,162.9594148771353,1,,,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9424388 33.4147724, -111.9424462 33.414825, -111.9424521 33.4157344, -111.9424522 33.4157881, -111.9424525 33.4159781, -111.9424526 33.4160145, -111.9424528 33.4161632, -111.9424528 33.4161904)",auto,1,0,,
South Ash Avenue,37,5594960,44,43,1,162.9594148771353,1,,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424528 33.4161632, -111.9424526 33.4160145, -111.9424525 33.4159781, -111.9424522 33.4157881, -111.9424521 33.4157344, -111.9424462 33.414825, -111.9424388 33.4147724, -111.9424188 33.4147283)",auto,1,0,,
South Ash Avenue,38,5594960,44,45,1,158.7765432574954,1,,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424497 33.4169032, -111.9424492 33.4170136, -111.9424525 33.4176183)",auto,1,0,,
South Ash Avenue,39,5594960,45,44,1,158.7765432574954,1,,,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424492 33.4170136, -111.9424497 33.4169032, -111.9424528 33.4161904)",auto,1,0,,
South Ash Avenue,40,5594960,45,46,1,160.64536808329092,1,,,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424524 33.4177004, -111.9424519 33.4183184, -111.9424528 33.4184029, -111.9424547 33.4186471, -111.9424582 33.4189409, -111.9424489 33.4189802, -111.9424268 33.4190138, -111.9423945 33.4190482)",auto,1,0,,
South Ash Avenue,41,5594960,46,45,1,160.64536808329092,1,,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9424268 33.4190138, -111.9424489 33.4189802, -111.9424582 33.4189409, -111.9424547 33.4186471, -111.9424528 33.4184029, -111.9424519 33.4183184, -111.9424524 33.4177004, -111.9424525 33.4176183)",auto,1,0,,
South Ash Avenue,42,5594960,46,732,1,154.4438166478131,1,,,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9423684 33.4190899, -111.9423603 33.4191344, -111.9423658 33.4196106, -111.942368 33.4197262, -111.9423711 33.4201216, -111.9423768 33.4204094, -111.9423773 33.4204312)",auto,1,0,,
South Ash Avenue,43,5594960,732,46,1,154.44381664781312,1,,,residential,6,"LINESTRING (-111.9423773 33.4204312, -111.9423768 33.4204094, -111.9423711 33.4201216, -111.942368 33.4197262, -111.9423658 33.4196106, -111.9423603 33.4191344, -111.9423684 33.4190899, -111.9423945 33.4190482)",auto,1,0,,
East Hayden Lane,44,5595748,53,761,1,147.01617815975675,1,,,residential,6,"LINESTRING (-111.9090828 33.4190024, -111.9085627 33.4190057, -111.9074988 33.4190125)",auto,1,0,,
East Hayden Lane,45,5595748,761,53,1,147.01617815975675,1,,,residential,6,"LINESTRING (-111.9074988 33.4190125, -111.9085627 33.4190057, -111.9090828 33.4190024)",auto,1,0,,
South Sierra Vista Drive,46,5597447,656,59,1,99.19958341964573,1,,,residential,6,"LINESTRING (-111.9311446 33.4093331, -111.9311366 33.4087679, -111.9311795 33.4085888, -111.9312568 33.4084598)",auto,1,0,,
South Sierra Vista Drive,47,5597447,59,656,1,99.19958341964573,1,,,residential,6,"LINESTRING (-111.9312568 33.4084598, -111.9311795 33.4085888, -111.9311366 33.4087679, -111.9311446 33.4093331)",auto,1,0,,
South Sierra Vista Drive,48,5597447,59,390,1,97.52959947169859,1,,,residential,6,"LINESTRING (-111.9312568 33.4084598, -111.9312053 33.4083523, -111.931128 33.4082162, -111.931125 33.4076055)",auto,1,0,,
