oms_node_id,time_window,time_interval,travel_time_delta,capacity,v_over_c,cycle_no,cycle_length,green_time,red_time,stage,movement_str,geometry
41573980,070000_070015,None,None,939.2676767676769,0.21293184567818252,0,29,15,14,1,WBR,"LINESTRING (-111.9225348 33.4167548, -111.9263074 33.4168484, -111.9263004 33.4173778)"
41573980,070015_070029,None,None,546.732674346048,0.36580948859371143,0,29,13,16,2,NBL,"LINESTRING (-111.9263066 33.4163725, -111.9263074 33.4168484, -111.9294043 33.4166443)"
41573980,070015_070029,None,None,1600.3535353535356,0.12497238615204972,0,29,13,16,2,NBT,"LINESTRING (-111.9263066 33.4163725, -111.9263074 33.4168484, -111.9263004 33.4173778)"
41573980,070015_070029,None,None,800.1767676767678,0.24994477230409945,0,29,13,16,2,NBR,"LINESTRING (-111.9263066 33.4163725, -111.9263074 33.4168484, -111.9225348 33.4167548)"
41573980,070015_070029,None,None,546.732674346048,0.36580948859371143,0,29,13,16,2,SBL,"LINESTRING (-111.9263004 33.4173778, -111.9263074 33.4168484, -111.9225348 33.4167548)"
41573980,070015_070029,None,None,1600.3535353535356,0.12497238615204972,0,29,13,16,2,SBT,"LINESTRING (-111.9263004 33.4173778, -111.9263074 33.4168484, -111.9263066 33.4163725)"
41573980,070015_070029,None,None,800.1767676767678,0.24994477230409945,0,29,13,16,2,SBR,"LINESTRING (-111.9263004 33.4173778, -111.9263074 33.4168484, -111.9294043 33.4166443)"
41573982,070014_070027,None,None,1011.4405964405964,0.19773776206316862,0,22,12,10,3,EBL,"LINESTRING (-111.9277064 33.4186462, -111.9262905 33.4191375, -111.9262872 33.419546)"
41573982,070014_070027,None,None,1011.4405964405964,0.19773776206316862,0,22,12,10,3,EBR,"LINESTRING (-111.9277064 33.4186462, -111.9262905 33.4191375, -111.9262944 33.4185822)"
41573982,070000_070005,None,None,327.9958940604535,0.6097637306494381,0,22,5,17,1,NBL,"LINESTRING (-111.9262944 33.4185822, -111.9262905 33.4191375, -111.9277064 33.4186462)"
41573982,070005_070014,None,None,792.8691678691679,0.25224842648062484,0,22,9,13,2,NBT,"LINESTRING (-111.9262944 33.4185822, -111.9262905 33.4191375, -111.9262872 33.419546)"
41573982,070005_070014,None,None,1585.7383357383358,0.12612421324031242,0,22,9,13,2,SBT,"LINESTRING (-111.9262872 33.419546, -111.9262905 33.4191375, -111.9262944 33.4185822)"
41573982,070005_070014,None,None,792.8691678691679,0.25224842648062484,0,22,9,13,2,SBR,"LINESTRING (-111.9262872 33.419546, -111.9262905 33.4191375, -111.9277064 33.4186462)"
41604294,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.9379621 33.4119438, -111.9397324 33.4119109, -111.9396664 33.4111275)"
41604294,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.9379621 33.4119438, -111.9397324 33.4119109, -111.9397375 33.4128425)"
41604294,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9396664 33.4111275, -111.9397324 33.4119109, -111.9397375 33.4128425)"
41604294,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9396664 33.4111275, -111.9397324 33.4119109, -111.9379621 33.4119438)"
41604294,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9397375 33.4128425, -111.9397324 33.4119109, -111.9379621 33.4119438)"
41604294,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9397375 33.4128425, -111.9397324 33.4119109, -111.9396664 33.4111275)"
41604295,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9397324 33.4119109, -111.9379621 33.4119438, -111.9379608 33.4128944)"
41604295,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9397324 33.4119109, -111.9379621 33.4119438, -111.9365723 33.4119575)"
41604295,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9365723 33.4119575, -111.9379621 33.4119438, -111.9397324 33.4119109)"
41604295,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9365723 33.4119575, -111.9379621 33.4119438, -111.9379608 33.4128944)"
41604295,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9379608 33.4128944, -111.9379621 33.4119438, -111.9365723 33.4119575)"
41604295,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9379608 33.4128944, -111.9379621 33.4119438, -111.9397324 33.4119109)"
41604297,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9379621 33.4119438, -111.9365723 33.4119575, -111.9365803 33.4129111)"
41604297,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9379621 33.4119438, -111.9365723 33.4119575, -111.9349297 33.4119783)"
41604297,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9349297 33.4119783, -111.9365723 33.4119575, -111.9379621 33.4119438)"
41604297,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9349297 33.4119783, -111.9365723 33.4119575, -111.9365803 33.4129111)"
41604297,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9365803 33.4129111, -111.9365723 33.4119575, -111.9349297 33.4119783)"
41604297,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9365803 33.4129111, -111.9365723 33.4119575, -111.9379621 33.4119438)"
41604298,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9365723 33.4119575, -111.9349297 33.4119783, -111.9349328 33.4135475)"
41604298,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9365723 33.4119575, -111.9349297 33.4119783, -111.9306853 33.4120477)"
41604298,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9365723 33.4119575, -111.9349297 33.4119783, -111.9349226 33.4103317)"
41604298,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9306853 33.4120477, -111.9349297 33.4119783, -111.9349226 33.4103317)"
41604298,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9306853 33.4120477, -111.9349297 33.4119783, -111.9365723 33.4119575)"
41604298,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9306853 33.4120477, -111.9349297 33.4119783, -111.9349328 33.4135475)"
41604298,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9349226 33.4103317, -111.9349297 33.4119783, -111.9365723 33.4119575)"
41604298,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9349226 33.4103317, -111.9349297 33.4119783, -111.9349328 33.4135475)"
41604298,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9349226 33.4103317, -111.9349297 33.4119783, -111.9306853 33.4120477)"
41604298,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9349328 33.4135475, -111.9349297 33.4119783, -111.9306853 33.4120477)"
41604298,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9349328 33.4135475, -111.9349297 33.4119783, -111.9349226 33.4103317)"
41604298,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9349328 33.4135475, -111.9349297 33.4119783, -111.9365723 33.4119575)"
41606183,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9209653 33.4128775, -111.9204281 33.4128828, -111.9204485 33.4147071)"
41606183,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9209653 33.4128775, -111.9204281 33.4128828, -111.9203154 33.4128768)"
41606183,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9203154 33.4128768, -111.9204281 33.4128828, -111.9209653 33.4128775)"
41606183,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9203154 33.4128768, -111.9204281 33.4128828, -111.9204485 33.4147071)"
41606183,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9204485 33.4147071, -111.9204281 33.4128828, -111.9203154 33.4128768)"
41606183,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9204485 33.4147071, -111.9204281 33.4128828, -111.9209653 33.4128775)"
41606207,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9210845 33.4128799, -111.9209653 33.4128775, -111.9204281 33.4128828)"
41606207,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9210845 33.4128799, -111.9209653 33.4128775, -111.920949 33.41231)"
41606207,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.9204281 33.4128828, -111.9209653 33.4128775, -111.920949 33.41231)"
41606207,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9204281 33.4128828, -111.9209653 33.4128775, -111.9210845 33.4128799)"
41606207,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.920949 33.41231, -111.9209653 33.4128775, -111.9210845 33.4128799)"
41606207,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.920949 33.41231, -111.9209653 33.4128775, -111.9204281 33.4128828)"
41606208,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9215725 33.411344, -111.9209439 33.4113482, -111.9209422 33.4116865)"
41606208,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9215725 33.411344, -111.9209439 33.4113482, -111.9202907 33.4113526)"
41606208,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9202907 33.4113526, -111.9209439 33.4113482, -111.9215725 33.411344)"
41606208,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9202907 33.4113526, -111.9209439 33.4113482, -111.9209422 33.4116865)"
41606208,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9209422 33.4116865, -111.9209439 33.4113482, -111.9202907 33.4113526)"
41606208,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9209422 33.4116865, -111.9209439 33.4113482, -111.9215725 33.411344)"
41617200,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9292499 33.40974, -111.928383 33.4097448, -111.926503 33.4097547)"
41617200,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9292499 33.40974, -111.928383 33.4097448, -111.9283745 33.4090473)"
41617200,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.926503 33.4097547, -111.928383 33.4097448, -111.9283745 33.4090473)"
41617200,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.926503 33.4097547, -111.928383 33.4097448, -111.9292499 33.40974)"
41617200,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.9283745 33.4090473, -111.928383 33.4097448, -111.9292499 33.40974)"
41617200,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.9283745 33.4090473, -111.928383 33.4097448, -111.926503 33.4097547)"
41624255,070000_070005,None,None,5001.464646464646,0.039988286259580536,0,10,5,5,1,SBT,"LINESTRING (-111.9400269 33.417428, -111.9399667 33.4167979, -111.9395404 33.4160198)"
41624258,070000_070005,None,None,2323.9646464646466,0.08605982896695606,0,10,5,5,1,EBT,"LINESTRING (-111.939166 33.4147167, -111.9373669 33.4146466, -111.9370216 33.4146084)"
41654675,070021_070035,None,None,698.6498316498316,0.2862664398382643,0,35,14,21,3,WBL,"LINESTRING (-111.9263074 33.4168484, -111.9294043 33.4166443, -111.9306499 33.4147876)"
41654675,070021_070035,None,None,698.6498316498316,0.2862664398382643,0,35,14,21,3,WBR,"LINESTRING (-111.9263074 33.4168484, -111.9294043 33.4166443, -111.9301745 33.4173982)"
41654675,070000_070007,None,None,268.28383578633964,0.7454791281547031,0,35,7,28,1,NBL,"LINESTRING (-111.9305745 33.4152628, -111.9294043 33.4166443, -111.9301745 33.4173982)"
41654675,070007_070021,None,None,698.6498316498316,0.2862664398382643,0,35,14,21,2,NBT,"LINESTRING (-111.9305745 33.4152628, -111.9294043 33.4166443, -111.928844 33.4180457)"
41654675,070000_070007,None,None,392.64983164983164,0.5093596988432219,0,35,7,28,1,NBR,"LINESTRING (-111.9305745 33.4152628, -111.9294043 33.4166443, -111.9306499 33.4147876)"
41654675,070000_070007,None,None,268.28383578633964,0.7454791281547031,0,35,7,28,1,SBL,"LINESTRING (-111.9301745 33.4173982, -111.9294043 33.4166443, -111.9263074 33.4168484)"
41654675,070007_070021,None,None,698.6498316498316,0.2862664398382643,0,35,14,21,2,SBT,"LINESTRING (-111.928844 33.4180457, -111.9294043 33.4166443, -111.9306499 33.4147876)"
41654675,070000_070007,None,None,392.64983164983164,0.5093596988432219,0,35,7,28,1,SBR,"LINESTRING (-111.9301745 33.4173982, -111.9294043 33.4166443, -111.9306499 33.4147876)"
41654678,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9223108 33.4167475, -111.920587 33.4167118, -111.9205552 33.4187226)"
41654678,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9223108 33.4167475, -111.920587 33.4167118, -111.9192 33.416689)"
41654678,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9192 33.416689, -111.920587 33.4167118, -111.9223108 33.4167475)"
41654678,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9192 33.416689, -111.920587 33.4167118, -111.9205552 33.4187226)"
41654678,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9205552 33.4187226, -111.920587 33.4167118, -111.9192 33.416689)"
41654678,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9205552 33.4187226, -111.920587 33.4167118, -111.9223108 33.4167475)"
41662596,070000_070051,None,None,1373.542372881356,0.14560890435469342,0,60,51,9,1,EBR,"LINESTRING (-111.94123 33.4176195, -111.9400362 33.4176249, -111.940029 33.4174558)"
41662596,070000_070051,None,None,143.63841807909606,1.3923851478917557,0,60,51,9,1,WBL,"LINESTRING (-111.9398468 33.4176189, -111.9400362 33.4176249, -111.940029 33.4174558)"
41662596,070000_070051,None,None,1373.542372881356,0.14560890435469342,0,60,51,9,1,WBT,"LINESTRING (-111.9398468 33.4176189, -111.9400362 33.4176249, -111.94123 33.4176195)"
41662596,070051_070100,None,None,516.9152542372882,0.3869106170896452,0,60,8,52,2,SBT,"LINESTRING (-111.939941 33.4190564, -111.9400362 33.4176249, -111.940029 33.4174558)"
41662596,070051_070100,None,None,258.4576271186441,0.7738212341792904,0,60,8,52,2,SBR,"LINESTRING (-111.939941 33.4190564, -111.9400362 33.4176249, -111.94123 33.4176195)"
41662601,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBL,"LINESTRING (-111.94234 33.4136148, -111.9398928 33.4136273, -111.9399016 33.4142825)"
41662601,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBR,"LINESTRING (-111.94234 33.4136148, -111.9398928 33.4136273, -111.9398917 33.4135032)"
41662601,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,NBL,"LINESTRING (-111.9398917 33.4135032, -111.9398928 33.4136273, -111.94234 33.4136148)"
41662601,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9398917 33.4135032, -111.9398928 33.4136273, -111.9399016 33.4142825)"
41662601,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9399016 33.4142825, -111.9398928 33.4136273, -111.9398917 33.4135032)"
41662601,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBR,"LINESTRING (-111.9399016 33.4142825, -111.9398928 33.4136273, -111.94234 33.4136148)"
41662602,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.9370709 33.4135303, -111.9398917 33.4135032, -111.9398829 33.4130694)"
41662602,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.9370709 33.4135303, -111.9398917 33.4135032, -111.9398928 33.4136273)"
41662602,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9398829 33.4130694, -111.9398917 33.4135032, -111.9398928 33.4136273)"
41662602,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9398829 33.4130694, -111.9398917 33.4135032, -111.9370709 33.4135303)"
41662602,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9398928 33.4136273, -111.9398917 33.4135032, -111.9370709 33.4135303)"
41662602,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9398928 33.4136273, -111.9398917 33.4135032, -111.9398829 33.4130694)"
41708464,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9225915 33.4128945, -111.9219906 33.4128945, -111.9210845 33.4128799)"
41708464,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9225915 33.4128945, -111.9219906 33.4128945, -111.9221041 33.4115127)"
41708464,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.9210845 33.4128799, -111.9219906 33.4128945, -111.9221041 33.4115127)"
41708464,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9210845 33.4128799, -111.9219906 33.4128945, -111.9225915 33.4128945)"
41708464,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.9221041 33.4115127, -111.9219906 33.4128945, -111.9225915 33.4128945)"
41708464,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.9221041 33.4115127, -111.9219906 33.4128945, -111.9210845 33.4128799)"
41714339,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9366622 33.4219475, -111.9349659 33.4219488, -111.9349899 33.4232132)"
41714339,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9366622 33.4219475, -111.9349659 33.4219488, -111.9307636 33.4220043)"
41714339,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9307636 33.4220043, -111.9349659 33.4219488, -111.9366622 33.4219475)"
41714339,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9307636 33.4220043, -111.9349659 33.4219488, -111.9349899 33.4232132)"
41714339,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9349899 33.4232132, -111.9349659 33.4219488, -111.9307636 33.4220043)"
41714339,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9349899 33.4232132, -111.9349659 33.4219488, -111.9366622 33.4219475)"
41714341,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9295985 33.4220148, -111.9289415 33.4220194, -111.9290413 33.4223935)"
41714341,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9295985 33.4220148, -111.9289415 33.4220194, -111.9285987 33.4220169)"
41714341,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9295985 33.4220148, -111.9289415 33.4220194, -111.9289364 33.4215873)"
41714341,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9285987 33.4220169, -111.9289415 33.4220194, -111.9289364 33.4215873)"
41714341,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9285987 33.4220169, -111.9289415 33.4220194, -111.9295985 33.4220148)"
41714341,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9285987 33.4220169, -111.9289415 33.4220194, -111.9290413 33.4223935)"
41714341,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9289364 33.4215873, -111.9289415 33.4220194, -111.9295985 33.4220148)"
41714341,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9289364 33.4215873, -111.9289415 33.4220194, -111.9290413 33.4223935)"
41714341,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9289364 33.4215873, -111.9289415 33.4220194, -111.9285987 33.4220169)"
41714341,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9290413 33.4223935, -111.9289415 33.4220194, -111.9285987 33.4220169)"
41714341,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9290413 33.4223935, -111.9289415 33.4220194, -111.9289364 33.4215873)"
41714341,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9290413 33.4223935, -111.9289415 33.4220194, -111.9295985 33.4220148)"
41746580,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.938161 33.4254954, -111.9366724 33.4254992, -111.936319 33.4255035)"
41746580,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.938161 33.4254954, -111.9366724 33.4254992, -111.936666 33.4243591)"
41746580,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.936319 33.4255035, -111.9366724 33.4254992, -111.936666 33.4243591)"
41746580,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.936319 33.4255035, -111.9366724 33.4254992, -111.938161 33.4254954)"
41746580,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.936666 33.4243591, -111.9366724 33.4254992, -111.938161 33.4254954)"
41746580,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.936666 33.4243591, -111.9366724 33.4254992, -111.936319 33.4255035)"
41746582,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9353519 33.4255151, -111.9349278 33.4254396, -111.9312627 33.4233579)"
41746582,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9353519 33.4255151, -111.9349278 33.4254396, -111.9349809 33.4243346)"
41746582,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.9339446 33.4251998, -111.9349278 33.4254396, -111.9349809 33.4243346)"
41746582,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9339446 33.4251998, -111.9349278 33.4254396, -111.9353519 33.4255151)"
41746582,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.9349809 33.4243346, -111.9349278 33.4254396, -111.9353519 33.4255151)"
41746582,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.9349809 33.4243346, -111.9349278 33.4254396, -111.9312627 33.4233579)"
41752392,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBL,"LINESTRING (-111.9311446 33.4093331, -111.9301152 33.4093411, -111.9301168 33.4097351)"
41752392,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBR,"LINESTRING (-111.9311446 33.4093331, -111.9301152 33.4093411, -111.9301159 33.4089)"
41752392,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,NBL,"LINESTRING (-111.9301159 33.4089, -111.9301152 33.4093411, -111.9311446 33.4093331)"
41752392,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9301159 33.4089, -111.9301152 33.4093411, -111.9301168 33.4097351)"
41752392,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9301168 33.4097351, -111.9301152 33.4093411, -111.9301159 33.4089)"
41752392,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBR,"LINESTRING (-111.9301168 33.4097351, -111.9301152 33.4093411, -111.9311446 33.4093331)"
41752397,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.9292499 33.40974, -111.9301168 33.4097351, -111.9301152 33.4093411)"
41752397,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.9292499 33.40974, -111.9301168 33.4097351, -111.9301254 33.4104444)"
41752397,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9301152 33.4093411, -111.9301168 33.4097351, -111.9301254 33.4104444)"
41752397,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9301152 33.4093411, -111.9301168 33.4097351, -111.9292499 33.40974)"
41752397,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9301254 33.4104444, -111.9301168 33.4097351, -111.9292499 33.40974)"
41752397,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9301254 33.4104444, -111.9301168 33.4097351, -111.9301152 33.4093411)"
41752399,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9301168 33.4097351, -111.9292499 33.40974, -111.928383 33.4097448)"
